,year,name,position,school,ranking,rating,stars,committed_to,recruit_type,height,weight,city,state_province,country,id,athlete_id
186,2018,Gurvan Hall,S,Palm Beach Gardens,184.0,0.9265,4,Miami,HighSchool,70.5,173.0,West Palm Beach,FL,USA,43091,4362510.0
187,2018,Seth Williams,WR,Paul W Bryant,185.0,0.9259,4,Auburn,HighSchool,75.0,212.0,Cottondale,AL,USA,43092,4371974.0
188,2018,Joseph Ossai,WDE,Oak Ridge,186.0,0.9257,4,Texas,HighSchool,76.0,220.0,Conroe,TX,USA,43093,4362094.0
189,2018,Kyler Gordon,CB,Archbishop Murphy,187.0,0.9256,4,Washington,HighSchool,71.0,177.0,Everett,WA,USA,43094,4361093.0
190,2018,Kalon Gervin,CB,Cass Technical,188.0,0.9251,4,Michigan State,HighSchool,71.0,180.0,Detroit,MI,USA,43095,4360848.0
191,2018,Atanza Vongor,S,South Grand Prairie,189.0,0.9251,4,TCU,HighSchool,73.0,200.0,Grand Prairie,TX,USA,43096,4362491.0
192,2018,Max Wright,SDE,Taylor,190.0,0.9245,4,Texas A&M,HighSchool,76.0,270.0,Katy,TX,USA,43097,4372545.0
193,2018,Alim McNeill,DT,Sanderson,191.0,0.9234,4,NC State,HighSchool,74.0,272.0,Raleigh,NC,USA,43098,4361662.0
194,2018,Jahan Dotson,WR,Nazareth,192.0,0.9228,4,Penn State,HighSchool,71.0,165.0,Nazareth,PA,USA,43099,4361409.0
195,2018,Cameron Jurgens,TE,Beatrice,193.0,0.9227,4,Nebraska,HighSchool,75.0,240.0,Beatrice,NE,USA,43100,4361178.0
196,2018,Marquan McCall,OG,Oak Park,194.0,0.9225,4,Kentucky,HighSchool,76.0,320.0,Oak Park,MI,USA,43101,4362615.0
197,2018,Trey Dean,S,Dutchtown,195.0,0.9222,4,Florida,HighSchool,74.0,180.0,Hampton,GA,USA,43102,4360235.0
198,2018,Tommy Bush,WR,Samuel Clemens,196.0,0.9222,4,Georgia,HighSchool,77.0,191.0,Schertz,TX,USA,43103,4379395.0
199,2018,Zakoby McClain,OLB,Valdosta,197.0,0.9221,4,Auburn,HighSchool,72.0,205.0,Valdosta,GA,USA,43104,4371979.0
200,2018,Jarell Cherry,WDE,Carter,198.0,0.9216,4,LSU,HighSchool,75.0,224.0,Dallas,TX,USA,43105,4362644.0
201,2018,Kwantel Raines,S,Aliquippa,199.0,0.9213,4,West Virginia,HighSchool,75.0,200.0,Aliquippa,PA,USA,43106,4362218.0
202,2018,Gilbert Frierson,CB,Coral Gables Senior,200.0,0.9211,4,Miami,HighSchool,73.0,185.0,Miami,FL,USA,43107,4362498.0
203,2018,Dameon Pierce,RB,Bainbridge,201.0,0.9209,4,Florida,HighSchool,71.0,205.0,Bainbridge,GA,USA,43108,4360238.0
204,2018,Asa Martin,RB,Austin,202.0,0.9207,4,Auburn,HighSchool,71.5,200.0,Decatur,AL,USA,43109,4361333.0
205,2018,Elijah Moore,WR,St. Thomas Aquinas,203.0,0.9205,4,Ole Miss,HighSchool,71.0,181.0,Fort Lauderdale,FL,USA,43110,4372414.0
206,2018,Joe Milton,PRO,Olympia,204.0,0.9202,4,Michigan,HighSchool,77.5,230.0,Orlando,FL,USA,43111,4360698.0
207,2018,DaShaun White,OLB,Richland,205.0,0.92,4,Oklahoma,HighSchool,73.0,222.0,North Richland Hills,TX,USA,43112,4360289.0
208,2018,Dakereon Joyner,DUAL,Fort Dorchester,206.0,0.9199,4,South Carolina,HighSchool,74.0,206.0,North Charleston,SC,USA,43113,4362852.0
209,2018,Maurice Washington,RB,Trinity Christian School,207.0,0.919,4,Nebraska,HighSchool,73.0,190.0,Cedar Hill,TX,USA,43114,4361198.0
210,2018,Sam Taimani,OG,East,208.0,0.919,4,Washington,HighSchool,74.0,320.0,Salt Lake City,UT,USA,43115,4361114.0
211,2018,Jaycee Horn,CB,Alpharetta,209.0,0.9188,4,South Carolina,HighSchool,72.0,190.0,Alpharetta,GA,USA,43116,4362847.0
212,2018,Mike Jones Jr.,OLB,IMG Academy,210.0,0.9186,4,Clemson,HighSchool,72.0,228.0,Bradenton,FL,USA,43117,4360305.0
213,2018,Will Mallory,TE,Providence,211.0,0.9183,4,Miami,HighSchool,77.0,207.0,Jacksonville,FL,USA,43118,4362523.0
214,2018,Austin Osborne,WR,Mission Viejo,212.0,0.918,4,Washington,HighSchool,74.0,188.0,Mission Viejo,CA,USA,43119,4361092.0
215,2018,Andrew Chatfield,WDE,American Heritage,213.0,0.918,4,Florida,HighSchool,74.0,221.0,Fort Lauderdale,FL,USA,43120,4360250.0
216,2018,Mychale Salahuddin,APB,Woodson H.D.,214.0,0.9179,4,Pittsburgh,HighSchool,70.0,193.0,Washington,DC,USA,43121,4373313.0
217,2018,Braden Lenzy,ATH,Tigard,215.0,0.9174,4,Notre Dame,HighSchool,72.0,175.0,Portland,OR,USA,43122,4372770.0
218,2018,Calvin Avery,DT,Bishop Dunne,216.0,0.9174,4,Illinois,HighSchool,74.0,310.0,Dallas,TX,USA,43123,4360401.0
219,2018,K'Vaughan Pope,ILB,Dinwiddie County,217.0,0.917,4,Ohio State,HighSchool,74.0,210.0,Dinwiddie,VA,USA,43124,4361356.0
220,2018,Curtis Dunlap,OG,IMG Academy,218.0,0.9168,4,Minnesota,HighSchool,76.0,368.0,Bradenton,FL,USA,43125,4360953.0
221,2018,Javontae Jean-Baptiste,OLB,Bergen Catholic,219.0,0.9168,4,Ohio State,HighSchool,77.0,215.0,Oradell,NJ,USA,43126,4361357.0
222,2018,Nik Bonitto,OLB,St. Thomas Aquinas,220.0,0.9167,4,Oklahoma,HighSchool,74.5,204.0,Fort Lauderdale,FL,USA,43127,4360259.0
223,2018,Sevyn Banks,CB,Jones,221.0,0.9166,4,Ohio State,HighSchool,73.0,180.0,Orlando,FL,USA,43128,4361342.0
224,2018,Malcolm Lamar,SDE,Armwood,222.0,0.9154,4,Florida State,HighSchool,77.0,250.0,Seffner,FL,USA,43129,4363049.0
225,2018,Abdul-Malik McClain,WDE,J Serra Catholic,223.0,0.9152,4,USC,HighSchool,76.0,230.0,San Juan Capistrano,CA,USA,43130,4374310.0
226,2018,Pat Freiermuth,TE,Brooks School,224.0,0.9149,4,Penn State,HighSchool,77.0,250.0,North Andover,MA,USA,43131,4361411.0
227,2018,Jordan Moore,S,Yoakum,225.0,0.9143,4,Texas A&M,HighSchool,71.0,192.0,Yoakum,TX,USA,43132,4372527.0
228,2018,Solomon Enis,WR,North Canyon,226.0,0.9139,4,Utah,HighSchool,76.0,190.0,Phoenix,AZ,USA,43133,4361006.0
229,2018,Malcolm Epps,TE,Dekaney,227.0,0.9137,4,Texas,HighSchool,77.5,218.0,Houston,TX,USA,43134,4362110.0
230,2018,Master Teague,RB,Blackman,228.0,0.9132,4,Ohio State,HighSchool,71.0,210.0,Murfreesboro,TN,USA,43135,4361354.0
231,2018,Rondale Moore,WR,Trinity,229.0,0.9123,4,Purdue,HighSchool,68.5,174.0,Louisville,KY,USA,43136,4372485.0
232,2018,Jairus Brents,CB,Waggener Traditional,230.0,0.9122,4,Louisville,HighSchool,70.0,178.0,Louisville,KY,USA,43137,-1017983.0
233,2018,Isaiah Bolden,CB,Wesley Chapel,231.0,0.912,4,Florida State,HighSchool,74.0,175.0,Zephyrhills,FL,USA,43138,4363036.0
234,2018,Chris Murray,OG,Mater Dei,232.0,0.9119,4,UCLA,HighSchool,75.0,300.0,Santa Ana,CA,USA,43139,4047491.0
235,2018,Juice Scruggs,OC,Cathedral Prep,233.0,0.9118,4,Penn State,HighSchool,75.0,270.0,Erie,PA,USA,43140,4361425.0
236,2018,Gerry Bohanon,DUAL,Earle,234.0,0.9117,4,Baylor,HighSchool,75.0,218.0,Earle,AR,USA,43141,4401728.0
237,2018,Jack West,PRO,Saraland,235.0,0.9115,4,Stanford,HighSchool,76.0,217.0,Saraland,AL,USA,43142,4360738.0
238,2018,Trevor Trout,DT,Chaminade,236.0,0.9115,4,USC,HighSchool,75.0,315.0,Saint Louis,MO,USA,43143,4374317.0
239,2018,BJ Hanspard,ATH,DeSoto,237.0,0.9114,4,Baylor,HighSchool,72.0,170.0,DeSoto,TX,USA,43144,
240,2018,Jesse Luketa,ILB,Mercyhurst Preparatory School,238.0,0.9113,4,Penn State,HighSchool,75.0,238.0,Erie,PA,USA,43145,4361419.0
241,2018,Amari Gainer,OLB,Lawton Chiles,239.0,0.9112,4,Florida State,HighSchool,74.5,204.0,Tallahassee,FL,USA,43146,4360469.0
242,2018,Robert Hicks,ILB,Miami Central,240.0,0.9109,4,Louisville,HighSchool,72.0,237.0,Miami,FL,USA,43147,4360798.0
243,2018,Michael Wilson,WR,Chaminade,241.0,0.9106,4,Stanford,HighSchool,74.0,180.0,West Hills,CA,USA,43148,4360761.0
244,2018,Divaad Wilson,CB,Northwestern,242.0,0.9106,4,Georgia,HighSchool,72.0,180.0,Miami,FL,USA,43149,4361779.0
245,2018,Chasen Hines,DT,Marshall,243.0,0.9105,4,LSU,HighSchool,74.5,335.0,Marshall,TX,USA,43150,4362642.0
246,2018,Spencer Webb,TE,Christian Brothers,244.0,0.9103,4,Oregon,HighSchool,77.0,235.0,Sacramento,CA,USA,43151,4373813.0
247,2018,Alston Orji,ILB,Rockwall,245.0,0.9103,4,Vanderbilt,HighSchool,74.0,230.0,Rockwall,TX,USA,43152,4362799.0
248,2018,Steven Jones,OG,Chaparral,246.0,0.91,4,Oregon,HighSchool,77.0,340.0,Temecula,CA,USA,43153,4373830.0
249,2018,Cameron Rising,PRO,Newbury Park,247.0,0.9096,4,Texas,HighSchool,74.0,209.0,Newbury Park,CA,USA,43154,-1034698.0
250,2018,Trey Lowe,APB,Jesuit,248.0,0.9094,4,Washington,HighSchool,67.0,174.0,Portland,OR,USA,43155,4361111.0
251,2018,Tanner Mordecai,DUAL,Midway,249.0,0.9092,4,Oklahoma,HighSchool,74.5,213.0,Waco,TX,USA,43156,4360271.0
252,2018,Trenton Gillison,TE,Pickerington Central,250.0,0.9089,4,Michigan State,HighSchool,77.0,220.0,Pickerington,OH,USA,43157,4382479.0
253,2018,Bo Calvert,OLB,Oaks Christian,251.0,0.9087,4,UCLA,HighSchool,75.5,218.0,Westlake Village,CA,USA,43158,4367192.0
254,2018,Dawson Jaramillo,OT,Lake Oswego Senior,252.0,0.9085,4,Oregon,HighSchool,77.0,295.0,Lake Oswego,OR,USA,43159,4373828.0
255,2018,Tank Jenkins,OG,Park Crossing,253.0,0.9083,4,Texas A&M,HighSchool,75.0,325.0,Montgomery,AL,USA,43160,
256,2018,Jeremiah Martin,WDE,Cajon,254.0,0.9083,4,Texas A&M,HighSchool,77.0,240.0,San Bernardino,CA,USA,43161,4372523.0
257,2018,Stephan Blaylock,S,St. John Bosco,255.0,0.9082,4,UCLA,HighSchool,70.0,185.0,Bellflower,CA,USA,43162,4367177.0
258,2018,Brant Lawless-Sherrill,DT,Nashville Christian School,256.0,0.908,4,North Carolina,HighSchool,75.0,285.0,Nashville,TN,USA,43163,4568672.0
259,2018,Jamien Sherwood,S,Jensen Beach,257.0,0.9079,4,Auburn,HighSchool,74.0,195.0,Jensen Beach,FL,USA,43164,4361331.0
260,2018,Lyn-J Dixon,APB,Taylor County,258.0,0.9077,4,Clemson,HighSchool,70.5,178.0,Butler,GA,USA,43165,4360314.0
261,2018,Cleveland Reed,OG,Fort Meade,259.0,0.9075,4,Miami,HighSchool,75.0,327.0,Fort Meade,FL,USA,43166,4362519.0
262,2018,Michael Ezeike,TE,Colony,260.0,0.9075,4,UCLA,HighSchool,77.0,220.0,Ontario,CA,USA,43167,4367182.0
263,2018,Jashaun Corbin,APB,Rockledge,261.0,0.9074,4,Texas A&M,HighSchool,72.0,191.0,ROCKLEDGE,FL,USA,43168,4372519.0
264,2018,Andres Fox,WDE,Mobile Christian School,262.0,0.9073,4,Stanford,HighSchool,76.0,245.0,Mobile,AL,USA,43169,4360737.0
265,2018,Warren Ericson,OC,North Gwinnett,263.0,0.907,4,Georgia,HighSchool,76.0,290.0,Duluth,GA,USA,43170,4361786.0
266,2018,Camron Johnson,WR,Brentwood Academy,264.0,0.907,4,Vanderbilt,HighSchool,73.0,182.0,Brentwood,TN,USA,43171,
267,2018,Cam Johnson,WR,Brentwood Academy,264.0,0.907,4,Vanderbilt,HighSchool,73.0,182.0,Brentwood,TN,USA,67897,4362794.0
268,2018,Darrell Simpson,OT,Northwest,265.0,0.9069,4,Oklahoma,HighSchool,79.0,336.0,Justin,TX,USA,43172,4360280.0
269,2018,Joseph Scates,WR,Dunbar,266.0,0.9069,4,Iowa State,HighSchool,75.0,180.0,Dayton,OH,USA,43173,4361736.0
270,2018,Tevailance Hunt,WR,Texas High,267.0,0.9064,4,TCU,HighSchool,74.0,185.0,Texarkana,TX,USA,43174,4362483.0
271,2018,Jalen Mayfield,OT,Catholic Central,268.0,0.9062,4,Michigan,HighSchool,77.0,273.0,Grand Rapids,MI,USA,43175,4372093.0
272,2018,Kingsley Enagbare,SDE,Hapeville Charter,269.0,0.9061,4,South Carolina,HighSchool,76.0,257.0,Atlanta,GA,USA,43176,4385457.0
273,2018,Nick Tarburton,ILB,Pennridge,270.0,0.9057,4,Penn State,HighSchool,75.5,242.0,Perkasie,PA,USA,43177,4361428.0
274,2018,James Foster,DUAL,Lanier,271.0,0.9055,4,Texas A&M,HighSchool,75.0,210.0,Montgomery,AL,USA,43178,4372517.0
275,2018,Pooka Williams Jr.,APB,Hahnville,272.0,0.9055,4,Kansas,HighSchool,69.0,175.0,Boutte,LA,USA,43179,4360326.0
276,2018,Corione Harris,CB,Landry-Walker,273.0,0.9052,4,Kansas,HighSchool,71.5,165.0,New Orleans,LA,USA,43180,4360327.0
277,2018,Daniel George,WR,Oxon Hill,274.0,0.9049,4,Penn State,HighSchool,73.5,201.0,Oxon Hill,MD,USA,43181,4361412.0
278,2018,Quincy Patterson,DUAL,Solorio Academy,275.0,0.9048,4,Virginia Tech,HighSchool,76.0,232.0,Chicago,IL,USA,43182,4361959.0
279,2018,Christian Tutt,CB,Thomson,276.0,0.9045,4,Auburn,HighSchool,70.5,193.0,Thomson,GA,USA,43183,4361330.0
280,2018,Micah Baskerville,ILB,Evangel Christian Academy,277.0,0.9044,4,LSU,HighSchool,74.0,215.0,Shreveport,LA,USA,43184,4362631.0
281,2018,Trenell Troutman,S,St. Thomas Aquinas,278.0,0.9041,4,Louisville,HighSchool,70.0,188.0,Fort Lauderdale,FL,USA,43185,4360806.0
282,2018,Jamal Elliott,RB,Hillside,279.0,0.9038,4,Oregon,HighSchool,70.0,180.0,Durham,NC,USA,43186,
283,2018,Taiyon Palmer,CB,Archer,280.0,0.9035,4,NC State,HighSchool,72.0,178.0,Lawrenceville,GA,USA,43187,4361658.0
284,2018,Michael Harris,ILB,Tucker,281.0,0.9033,4,Auburn,HighSchool,74.0,213.0,Tucker,GA,USA,43188,4371981.0
285,2018,Thomas Booker,SDE,Gilman,282.0,0.9032,4,Stanford,HighSchool,77.0,290.0,Baltimore,MD,USA,43189,4360749.0
286,2018,George Takacs,TE,Gulf Coast,283.0,0.9031,4,Notre Dame,HighSchool,79.0,242.0,Naples,FL,USA,43190,4361328.0
287,2018,Davin Cotton,DT,Evangel Christian Academy,284.0,0.9027,4,LSU,HighSchool,73.0,262.0,Shreveport,LA,USA,43191,4362643.0
288,2018,Avery Jones,OG,Havelock,285.0,0.9026,4,North Carolina,HighSchool,76.0,275.0,Havelock,NC,USA,43192,4373276.0
289,2018,Lawrence Keys III,WR,McDonogh 35,286.0,0.9026,4,Notre Dame,HighSchool,70.5,160.0,New Orleans,LA,USA,43193,4372769.0
290,2018,Elijah Wade,WDE,Arbor View,287.0,0.9024,4,UCLA,HighSchool,77.0,240.0,Las Vegas,NV,USA,43194,4367211.0
291,2018,Kyle Philips,WR,San Marcos,288.0,0.9023,4,UCLA,HighSchool,71.0,176.0,San Marcos,CA,USA,43195,4367175.0
292,2018,Cam'ron Jones,S,Mansfield,289.0,0.9023,4,Nebraska,HighSchool,72.0,200.0,Mansfield,TX,USA,43196,4361176.0
293,2018,Camren McDonald,TE,Long Beach Poly,290.0,0.9023,4,Florida State,HighSchool,76.0,220.0,Long Beach,CA,USA,43197,4363045.0
294,2018,Casey Thompson,DUAL,Newcastle,291.0,0.9021,4,Texas,HighSchool,73.0,184.0,Newcastle,OK,USA,43198,4362073.0
295,2018,Will Craig,OT,Granite Bay,292.0,0.9016,4,California,HighSchool,77.0,265.0,Granite Bay,CA,USA,43199,4372739.0
296,2018,Bo Bauer,ILB,Cathedral Prep,293.0,0.9015,4,Notre Dame,HighSchool,74.5,222.0,Erie,PA,USA,43200,4361321.0
297,2018,Kwatrivous Johnson,OT,Greenwood,294.0,0.9009,4,Mississippi State,HighSchool,79.5,338.0,Greenwood,MS,USA,43201,4362907.0
298,2018,Daniel Faalele,OT,IMG Academy,295.0,0.9008,4,Minnesota,HighSchool,80.0,400.0,Bradenton,FL,USA,43202,4360964.0
299,2018,Devin O'Rourke,SDE,Lincoln-Way East,296.0,0.9008,4,Northwestern,HighSchool,78.0,240.0,Frankfort,IL,USA,43203,4361270.0
300,2018,David Reese,OLB,Vero Beach,297.0,0.9003,4,Florida,HighSchool,74.0,213.0,Fort Pierce,FL,USA,43204,4360303.0
301,2018,Fabian Franklin,RB,Hattiesburg,298.0,0.8999,4,TCU,HighSchool,71.0,207.0,Hattiesburg,MS,USA,43205,
302,2018,Leonard Taylor,TE,Springfield,299.0,0.8999,4,Cincinnati,HighSchool,77.5,246.0,Springfield,OH,USA,43206,4360082.0
303,2018,Reese Moore,OT,Seminole,300.0,0.8997,4,Texas,HighSchool,78.0,280.0,Seminole,TX,USA,43207,4362105.0
304,2018,Bryce Thompson,ATH,Dutch Fork,301.0,0.8996,4,Tennessee,HighSchool,72.0,180.0,Irmo,SC,USA,43208,4369838.0
305,2018,Christian Meadows,OG,Macon County,302.0,0.8993,4,Florida State,HighSchool,75.0,330.0,Montezuma,GA,USA,43209,4363039.0
306,2018,Rafiti Ghirmai,OT,Wakeland,303.0,0.8993,4,Texas,HighSchool,76.0,290.0,Frisco,TX,USA,43210,4362102.0
307,2018,Erik Ezukanma,WR,Timber Creek,304.0,0.8992,4,Texas Tech,HighSchool,74.0,183.0,Keller,TX,USA,43211,4362186.0
308,2018,Dare Rosenthal,DT,Ferriday,305.0,0.8992,4,LSU,HighSchool,79.0,327.0,Ferriday,LA,USA,43212,4362641.0
309,2018,Chris Smith,CB,Hapeville Charter,306.0,0.8991,4,Georgia,HighSchool,70.5,169.0,Atlanta,GA,USA,43213,
310,2018,Markese Stepp,RB,Cathedral,307.0,0.8991,4,USC,HighSchool,72.0,228.0,Indianapolis,IN,USA,43214,4374306.0
311,2018,Kana'i Mauga,OLB,Waianae,308.0,0.899,4,USC,HighSchool,74.0,215.0,Waianae,HI,USA,43215,4360855.0
312,2018,Richard Jibunor,ATH,Athens Christian,309.0,0.8985,4,Auburn,HighSchool,75.0,206.0,Athens,GA,USA,43216,4398797.0
313,2018,Kayode Oladele,SDE,Champagnat Catholic - Hialeah,310.0,0.8984,4,Memphis,HighSchool,76.0,235.0,Miami,FL,USA,43217,4567500.0
314,2018,Josh Fleeks,WR,Cedar Hill,311.0,0.8984,4,Baylor,HighSchool,71.0,170.0,Cedar Hill,TX,USA,67898,4373016.0
315,2018,Joshua Fleeks,WR,Cedar Hill,311.0,0.8984,4,Baylor,HighSchool,71.5,170.0,Cedar Hill,TX,USA,43218,
316,2018,Gabriel Douglas,WR,Ryan,312.0,0.8982,4,,HighSchool,74.0,185.0,Denton,TX,USA,43219,
317,2018,Xavier Henderson,ATH,Pickerington Central,313.0,0.8981,4,Michigan State,HighSchool,72.0,189.0,Pickerington,OH,USA,43220,4360849.0
318,2018,Darian Kinnard,OT,St Ignatius,314.0,0.8981,4,Kentucky,HighSchool,79.0,336.0,Cleveland,OH,USA,43221,4362611.0
319,2018,Malik Langham,SDE,Lee,315.0,0.8975,4,Florida,HighSchool,77.5,269.0,Huntsville,AL,USA,43222,4360240.0
320,2018,John FitzPatrick,TE,Marist School,316.0,0.8975,4,Georgia,HighSchool,78.0,230.0,Atlanta,GA,USA,43223,4379401.0
321,2018,Chamarri Conner,S,Trinity Christian Academy,317.0,0.8975,4,Virginia Tech,HighSchool,72.0,193.0,Jacksonville,FL,USA,43224,4361964.0
322,2018,Jaylon King,ATH,Ensworth,318.0,0.8973,4,Georgia Tech,HighSchool,73.0,180.0,Nashville,TN,USA,43225,4360584.0
323,2018,Tahj Rice,SDE,Waggener Traditional,319.0,0.8973,4,Duke,HighSchool,74.0,320.0,Louisville,KY,USA,43226,4360415.0
324,2018,Nikko Remigio,WR,Mater Dei,320.0,0.8971,4,California,HighSchool,70.0,160.0,Santa Ana,CA,USA,43227,4372716.0
325,2018,Tate Wildeman,WDE,Legend,321.0,0.8971,4,Nebraska,HighSchool,78.0,245.0,Parker,CO,USA,43228,4361200.0
326,2018,Tyquan Thornton,WR,Booker T. Washington,322.0,0.8971,4,Baylor,HighSchool,75.0,165.0,Miami,FL,USA,43229,4362921.0
327,2018,Cameron Brown,WR,Christian Brothers College,323.0,0.8971,4,Ohio State,HighSchool,73.0,175.0,Saint Louis,MO,USA,43230,4361345.0
328,2018,Dennis Briggs,DT,Gateway,324.0,0.897,4,Florida State,HighSchool,76.0,252.0,Kissimmee,FL,USA,43231,4363040.0
329,2018,Chris Oats,OLB,Winton Woods,325.0,0.8964,4,Kentucky,HighSchool,76.0,215.0,Cincinnati,OH,USA,43232,4362616.0
330,2018,Tyler Manoa,DT,St. Francis,326.0,0.8959,4,UCLA,HighSchool,77.0,260.0,Mountain View,CA,USA,43233,4367195.0
331,2018,Kenan Jones,WR,Berwick,327.0,0.8958,4,LSU,HighSchool,75.0,205.0,Berwick,LA,USA,43234,4362649.0
332,2018,Caleb Tannor,WDE,Miller Grove,328.0,0.8958,4,Nebraska,HighSchool,75.0,225.0,Lithonia,GA,USA,43235,4361195.0
333,2018,Iverson Clement,ATH,Rancocas Valley Reg H,329.0,0.8958,4,Florida,HighSchool,71.0,199.0,Mount Holly,NJ,USA,43236,4360236.0
334,2018,Miles Battle,WR,Cy Creek,330.0,0.8958,4,Ole Miss,HighSchool,76.0,188.0,Houston,TX,USA,43237,4372413.0
335,2018,Matthew Baldwin,PRO,Lake Travis,331.0,0.8958,4,Ohio State,HighSchool,74.5,195.0,Austin,TX,USA,43238,4361341.0
336,2018,James Graham,ATH,Fitzgerald,332.0,0.8958,4,Georgia Tech,HighSchool,73.0,180.0,Fitzgerald,GA,USA,43239,4360578.0
337,2018,Darryl Jones,WR,Princess Anne,333.0,0.8958,4,Maryland,HighSchool,74.0,180.0,Virginia Beach,VA,USA,43240,4372045.0
338,2018,De'Von Graves,ATH,Appomattox County,334.0,0.8958,4,NC State,HighSchool,73.0,180.0,Appomattox,VA,USA,43241,4361657.0
339,2018,Ryan Hayes,OT,Traverse City West,335.0,0.8958,4,Michigan,HighSchool,79.0,252.0,Traverse City,MI,USA,43242,4372091.0
340,2018,Jace Ruder,DUAL,Norton,336.0,0.8957,4,North Carolina,HighSchool,75.0,205.0,Norton,KS,USA,43243,4361575.0
341,2018,Jack Sanborn,ILB,Lake Zurich,337.0,0.8949,4,Wisconsin,HighSchool,74.0,210.0,Lake Zurich,IL,USA,43244,4372576.0
342,2018,Rodrick Fisher,WR,East Valley,338.0,0.8947,4,Washington State,HighSchool,74.0,203.0,Spokane,WA,USA,43245,4361147.0
343,2018,Bumper Pool,ILB,Lovejoy,339.0,0.8947,4,Arkansas,HighSchool,74.5,213.0,Lucas,TX,USA,43246,4360169.0
344,2018,Brevin White,PRO,Paraclete,340.0,0.8946,4,Princeton,HighSchool,74.0,185.0,Lancaster,CA,USA,43247,
345,2018,Connor Noland,PRO,Greenwood,341.0,0.8946,4,Arkansas,HighSchool,75.0,205.0,Greenwood,AR,USA,43248,4372004.0
346,2018,Jaden Crumedy,WDE,Oak Grove,342.0,0.8944,4,Mississippi State,HighSchool,77.0,240.0,Hattiesburg,MS,USA,43249,4362910.0
347,2018,Verdis Brown,OC,IMG Academy,343.0,0.8944,4,Illinois,HighSchool,75.0,294.0,Chicago,IL,USA,43250,4360402.0
348,2018,Shaun Shivers,APB,Chaminade-Madonna Prep,344.0,0.8939,4,Auburn,HighSchool,67.0,174.0,Hollywood,FL,USA,43251,4371977.0
349,2018,Marquez Ezzard,ATH,Stockbridge,345.0,0.8939,4,Miami,HighSchool,73.0,213.0,,,USA,67899,4362505.0
350,2018,Marquez Ezzard,ATH,Stockbridge,345.0,0.8939,4,Miami,HighSchool,73.5,213.0,,,,43252,4362505.0
351,2018,Tyrone Sampson Jr.,OC,East English Village Prep,346.0,0.8937,4,Fresno State,HighSchool,75.0,295.0,Detroit,MI,USA,43253,4373908.0
352,2018,Jovaughn Gwyn,OG,Harding University,347.0,0.8937,4,South Carolina,HighSchool,74.0,291.0,Charlotte,NC,USA,43254,4362845.0
353,2018,Craig Williams,APB,Crosby,348.0,0.8937,4,Baylor,HighSchool,69.0,170.0,Crosby,TX,USA,43255,4373015.0
354,2018,Jordan Miner,CB,Wiregrass Ranch,349.0,0.8937,4,Penn State,HighSchool,73.0,183.0,TAMPA,FL,USA,43256,
355,2018,Antoine Green,WR,Rockledge,350.0,0.8935,4,North Carolina,HighSchool,74.0,195.0,ROCKLEDGE,FL,USA,43257,4373266.0
356,2018,Connor Galvin,OT,Katy,351.0,0.8928,4,Baylor,HighSchool,78.0,260.0,Katy,TX,USA,43258,4373028.0
357,2018,Rosendo Louis,ILB,Deerfield Beach,352.0,0.8927,4,South Carolina,HighSchool,73.0,225.0,Deerfield Beach,FL,USA,43259,4385494.0
358,2018,DJ Ivey,CB,South Dade,353.0,0.8926,4,Miami,HighSchool,72.5,171.0,Homestead,FL,USA,43260,4362502.0
359,2018,Caleb Chapman,WR,Clear Brook,354.0,0.8925,4,Texas A&M,HighSchool,77.0,210.0,Friendswood,TX,USA,43261,4372541.0
360,2018,Chris Curry,RB,Lehigh Senior,355.0,0.8924,4,LSU,HighSchool,71.0,200.0,Lehigh Acres,FL,USA,43262,4362632.0
361,2018,Atrilleon Williams,ATH,Archbishop Stepinac,356.0,0.8924,4,Syracuse,HighSchool,74.0,190.0,Yonkers,NY,USA,43263,
362,2018,Trill Williams,ATH,Archbishop Stepinac,356.0,0.8924,4,Syracuse,HighSchool,74.0,190.0,Yonkers,NY,USA,67900,4361942.0
363,2018,Damone Clark,ILB,Southern University Lab School,357.0,0.8923,4,LSU,HighSchool,75.0,218.0,Baton Rouge,LA,USA,43264,4362636.0
364,2018,Vernon Jackson,ATH,Boling,358.0,0.892,4,Texas A&M,HighSchool,75.0,240.0,Boling,TX,USA,43265,4372516.0
365,2018,Ken Montgomery Jr.,CB,Hillsborough,359.0,0.8918,4,Maryland,HighSchool,73.5,165.0,Tampa,FL,USA,43266,-1018709.0
366,2018,Khalil Shakir,ATH,Vista Murrieta,360.0,0.8918,4,Boise State,HighSchool,73.0,175.0,Murrieta,CA,USA,43267,4373678.0
367,2018,Jalen Mayden,DUAL,Sachse,361.0,0.8917,4,Mississippi State,HighSchool,74.0,215.0,Sachse,TX,USA,43268,4362894.0
368,2018,Finn Dirstine,OG,Lawrence Academy,362.0,0.8917,4,Boston College,HighSchool,77.0,320.0,Acton,MA,USA,43269,4360223.0
369,2018,Cammon Cooper,PRO,Lehi,363.0,0.8917,4,Washington State,HighSchool,76.0,202.0,Lehi,UT,USA,43270,4361141.0
370,2018,Eli'jah Winston,ILB,Central Catholic,364.0,0.8917,4,USC,HighSchool,75.0,232.0,Portland,OR,USA,43271,4374307.0
